SalesKey,SalesID,DateKey,CustomerKey,CountryKey,AreaKey,IndustryKey,SalespersonKey,SalesAmountLC,AdjustedProfitLC,ItemProfitLC,ResourceProfitLC,DiscountAmountLC,ActualDeliveryDays,ExpectedDeliveryDays
1903,SO-001903,20260423,99,5,1,10,11,54336.98,18865.21,13944.67,4920.54,34.54,11,10
1904,SO-001904,20271127,83,14,4,4,12,10459.31,3149.4,2034.09,1115.31,602.12,7,3
1905,SO-001905,20270928,10,7,2,9,9,93498.16,35155.14,25004.35,10150.79,1536.12,2,4
1906,SO-001906,20250304,26,12,3,10,7,19658.19,7798.29,5044.28,2754.01,88.86,6,5
1907,SO-001907,20240829,65,14,4,3,7,13696.5,3948.11,2891.33,1056.78,309.03,3,5
1908,SO-001908,20271109,2,9,3,4,3,36980.92,13940.95,10486.64,3454.31,3086.97,9,9
1909,SO-001909,20271102,92,8,2,1,14,83445.16,16498.83,11146.89,5351.94,1430.04,3,3
1910,SO-001910,20250414,25,10,3,10,6,11298.18,4285.69,2752.94,1532.75,173.7,8,4
1911,SO-001911,20241118,32,15,5,6,20,26980.94,8258.29,5871.64,2386.65,1826.99,13,8
1912,SO-001912,20251008,3,8,2,3,9,53518.35,17135.94,13549.79,3586.15,2273.92,12,10
1913,SO-001913,20250828,90,1,1,10,13,60824.99,26024.82,19770.03,6254.79,5082.68,10,6
1914,SO-001914,20250415,75,12,3,5,18,77369.53,22395.42,13844.96,8550.46,4498.28,3,5
1915,SO-001915,20261126,23,4,1,7,6,94981.48,17471.79,12158.0,5313.79,8636.98,3,5
1916,SO-001916,20270108,67,9,3,9,18,54133.02,11884.37,7431.12,4453.25,4915.29,5,4
1917,SO-001917,20240331,19,4,1,6,14,8815.0,2710.81,1677.2,1033.61,230.2,5,5
1918,SO-001918,20270703,49,8,2,9,15,49305.58,19789.8,12426.86,7362.94,3895.28,4,4
1919,SO-001919,20241203,21,9,3,1,9,7607.81,2786.56,1976.63,809.93,561.26,13,8
1920,SO-001920,20240303,21,9,3,1,3,99278.81,24949.21,15134.72,9814.49,114.46,1,3
1921,SO-001921,20260911,24,3,1,9,4,32588.41,12294.55,9363.46,2931.09,1909.16,5,4
1922,SO-001922,20251224,31,13,4,5,11,44178.42,18479.32,13480.84,4998.48,252.91,3,3
1923,SO-001923,20241122,61,9,3,9,3,38214.98,7052.47,5521.04,1531.43,2467.19,9,7
1924,SO-001924,20261205,52,13,4,6,3,54804.64,10653.09,7815.41,2837.68,2959.52,12,7
1925,SO-001925,20260216,91,8,2,10,16,15482.44,6151.28,4046.28,2105.0,962.47,6,3
1926,SO-001926,20250518,8,7,2,4,13,4518.12,1266.91,766.8,500.11,270.73,5,3
1927,SO-001927,20260212,99,5,1,10,19,34862.54,8800.93,5916.81,2884.12,1798.53,9,5
1928,SO-001928,20270916,65,14,4,3,2,12732.76,3487.4,2648.82,838.58,651.51,11,8
1929,SO-001929,20270704,5,3,1,10,16,36937.96,14644.92,11086.61,3558.31,1386.38,1,3
1930,SO-001930,20240204,49,8,2,9,20,5777.15,1226.92,836.8,390.12,494.54,13,10
1931,SO-001931,20240504,5,3,1,10,9,77972.07,33990.49,26214.53,7775.96,4099.94,4,5
1932,SO-001932,20250619,1,4,1,1,9,80298.38,34403.16,26595.37,7807.79,2030.06,2,4
1933,SO-001933,20260213,7,1,1,2,7,96234.13,33021.13,23428.34,9592.79,4558.05,7,6
1934,SO-001934,20271127,2,9,3,4,13,53067.97,8981.74,5870.1,3111.64,821.82,4,4
1935,SO-001935,20250901,6,14,4,1,6,62097.93,14813.17,9394.13,5419.04,3548.4,11,7
1936,SO-001936,20240801,65,14,4,3,10,2560.58,1059.65,796.11,263.54,33.42,10,9
1937,SO-001937,20270717,18,3,1,7,13,96096.98,21675.15,15007.72,6667.43,391.87,11,9
1938,SO-001938,20260405,51,14,4,10,8,16088.87,6980.04,4709.66,2270.38,467.56,3,3
1939,SO-001939,20271001,11,14,4,4,3,72251.85,18837.09,13349.73,5487.36,1350.79,4,6
1940,SO-001940,20240811,29,10,3,2,12,47248.29,11449.15,8683.25,2765.9,4077.93,4,3
1941,SO-001941,20241001,89,3,1,6,15,24523.62,8809.42,6199.62,2609.8,2036.48,10,7
1942,SO-001942,20250819,23,4,1,7,8,61204.48,21982.03,16150.98,5831.05,2080.52,5,7
1943,SO-001943,20270417,9,1,1,9,11,20861.67,4481.92,3558.4,923.52,1718.87,8,6
1944,SO-001944,20240712,32,15,5,6,20,88406.28,16501.4,12304.93,4196.47,7131.78,3,4
1945,SO-001945,20250508,13,9,3,1,19,45747.02,13263.66,10288.88,2974.78,566.25,4,3
1946,SO-001946,20240321,30,8,2,2,14,9596.16,3393.54,2370.44,1023.1,129.27,9,8
1947,SO-001947,20260308,42,2,1,6,4,85553.95,31399.0,24844.21,6554.79,7854.97,13,10
1948,SO-001948,20250113,95,2,1,6,7,46440.46,13941.66,9500.4,4441.26,2566.07,1,3
1949,SO-001949,20270130,41,2,1,4,5,82124.71,36888.69,22350.11,14538.58,876.65,8,9
1950,SO-001950,20270728,12,15,5,10,16,83840.88,25752.64,15519.16,10233.48,5771.58,13,8
1951,SO-001951,20270625,64,4,1,5,7,26756.77,6290.38,5005.89,1284.49,320.28,7,9
1952,SO-001952,20270521,25,10,3,10,3,39480.26,13143.88,8795.34,4348.54,3497.49,6,4
1953,SO-001953,20250407,62,1,1,2,8,80947.1,33289.7,24230.16,9059.54,4654.69,6,4
1954,SO-001954,20241215,79,16,5,2,6,40001.71,11728.66,9003.07,2725.59,2346.33,10,9
1955,SO-001955,20251117,51,14,4,10,11,94189.21,31268.04,21924.23,9343.81,692.31,12,10
1956,SO-001956,20261130,22,15,5,9,18,42117.76,7482.95,5887.25,1595.7,2928.94,7,7
1957,SO-001957,20261005,40,8,2,6,13,41021.17,15347.81,11755.14,3592.67,2586.29,9,8
1958,SO-001958,20240920,77,8,2,10,14,43152.62,18982.25,14212.99,4769.26,2241.08,3,4
1959,SO-001959,20260109,38,15,5,7,13,78140.52,12142.31,7387.77,4754.54,1507.63,4,3
1960,SO-001960,20271103,49,8,2,9,15,40084.12,13317.08,10169.38,3147.7,3057.36,9,9
1961,SO-001961,20251128,97,8,2,5,12,7731.6,3340.77,2146.68,1194.09,736.66,8,6
1962,SO-001962,20270706,76,8,2,1,16,5679.18,1584.14,1124.83,459.31,247.75,9,4
1963,SO-001963,20240323,70,7,2,3,4,42735.12,13607.34,10620.31,2987.03,2654.61,9,7
1964,SO-001964,20251202,80,5,1,3,10,24588.96,10300.52,6190.53,4109.99,1297.83,11,10
1965,SO-001965,20240404,98,16,5,4,7,24123.85,9863.04,7718.27,2144.77,1777.1,9,5
1966,SO-001966,20271116,62,1,1,2,1,23757.87,6231.47,4641.02,1590.45,126.87,13,8
1967,SO-001967,20250808,33,6,2,6,19,60765.36,9980.55,6723.38,3257.17,3429.97,6,4
1968,SO-001968,20270509,72,1,1,10,19,18586.91,2875.99,2298.13,577.86,1843.62,9,5
1969,SO-001969,20270205,61,9,3,9,20,62565.67,21133.98,15920.77,5213.21,3583.23,11,9
1970,SO-001970,20261205,99,5,1,10,10,76069.72,28435.3,20905.11,7530.19,5789.55,9,10
1971,SO-001971,20251107,30,8,2,2,19,14945.51,5754.91,4119.69,1635.22,951.7,6,6
1972,SO-001972,20250124,93,3,1,1,4,10742.93,1680.0,1176.15,503.85,332.59,6,6
1973,SO-001973,20260407,30,8,2,2,19,18902.98,7260.64,5546.21,1714.43,556.56,9,5
1974,SO-001974,20260326,29,10,3,2,4,56204.95,24238.87,16520.34,7718.53,3932.53,10,10
1975,SO-001975,20250925,11,14,4,4,18,45989.56,12661.44,9854.67,2806.77,2952.24,6,5
1976,SO-001976,20261201,21,9,3,1,5,94331.64,34649.93,24393.51,10256.42,2079.04,9,8
1977,SO-001977,20251206,82,6,2,5,14,65897.29,20978.14,12660.3,8317.84,5395.49,5,7
1978,SO-001978,20240302,85,13,4,6,18,88784.63,16455.48,10342.13,6113.35,6171.8,12,9
1979,SO-001979,20270915,65,14,4,3,9,80556.23,31032.1,21140.5,9891.6,6147.29,9,5
1980,SO-001980,20240131,1,4,1,1,18,9802.99,3089.75,2207.88,881.87,337.93,5,4
1981,SO-001981,20261218,44,3,1,4,11,48451.94,13459.28,9884.53,3574.75,3322.21,6,5
1982,SO-001982,20260327,90,1,1,10,18,57364.95,25478.2,19110.8,6367.4,1445.2,8,6
1983,SO-001983,20240301,38,15,5,7,6,15320.73,4998.9,3772.31,1226.59,1301.9,5,7
1984,SO-001984,20260308,43,13,4,5,3,48102.52,10444.04,6280.03,4164.01,4099.33,13,9
1985,SO-001985,20240615,91,8,2,10,7,99845.13,18474.86,14704.7,3770.16,3865.88,5,6
1986,SO-001986,20260207,52,13,4,6,17,81524.22,20417.93,16209.76,4208.17,6965.84,2,3
1987,SO-001987,20240421,51,14,4,10,15,6070.63,2091.24,1288.25,802.99,382.37,7,4
1988,SO-001988,20270708,42,2,1,6,5,41075.21,8344.71,6057.49,2287.22,804.66,14,10
1989,SO-001989,20260625,27,7,2,2,20,5504.77,1434.04,1043.26,390.78,148.7,15,10
1990,SO-001990,20260423,19,4,1,6,5,28509.34,5664.63,4208.04,1456.59,1280.14,9,5
1991,SO-001991,20260226,3,8,2,3,2,59833.04,15159.61,10779.89,4379.72,550.88,15,10
1992,SO-001992,20260324,23,4,1,7,17,98207.25,31389.63,24687.85,6701.78,655.97,5,7
1993,SO-001993,20240701,58,3,1,7,5,67625.93,15475.5,12288.47,3187.03,1341.96,11,10
1994,SO-001994,20240810,46,16,5,7,15,95442.23,23312.72,17320.97,5991.75,1634.43,12,8
1995,SO-001995,20240609,50,9,3,10,20,54696.2,9503.2,5722.15,3781.05,4646.69,4,5
1996,SO-001996,20260815,6,14,4,1,16,16756.59,4422.88,2847.34,1575.54,706.96,8,8
1997,SO-001997,20270929,57,14,4,10,18,54838.22,24289.49,16400.17,7889.32,1044.05,9,10
1998,SO-001998,20241015,61,9,3,9,13,30024.45,6887.0,4199.95,2687.05,2886.06,6,8
1999,SO-001999,20250429,13,9,3,1,15,29754.64,4847.04,3700.68,1146.36,1282.9,5,7
2000,SO-002000,20260806,55,2,1,2,16,20886.59,4700.27,2915.69,1784.58,982.5,4,4
